"GeneNames" "GeneIndex" "ReferenceFreq"
"YML098W" 2173 0.0011
"YPL215W" 1843 9e-04
"YJR006W" 3300 0.0012
"YOR317W" 979 9e-04
"YMR221C" 2412 9e-04
"YOR051C" 768 0.0013
"YOL059W" 681 0.0013
"YJR120W" 3382 0.0015
"YPL011C" 1993 8e-04
"YNR049C" 3125 6e-04
"YOR052C" 769 0.001
"YJL003W" 3293 8e-04
"YGR102C" 1285 6e-04
"YDL213C" 17 0.001
"YIL014C.A" 4186 0.0011
"YER143W" 3845 0.0015
"YGL014W" 1200 0.0017
"YOR344C" 996 0.0012
"YLR348C" 1715 0.0011
"YOR020W.A" 746 0.0013
"YGR146C" 1314 0.0012
"YLR397C" 1753 8e-04
"YGR161W.C" 1326 9e-04
"YHL015W" 3898 6e-04
"YDL108W" 102 0.0013
"YHR146W" 4024 5e-04
"YNR052C" 3128 0.0016
"YIL008W" 4192 9e-04
"YBR271W" 2798 0.001
"YAR003W" 4476 0.0015
"YKL142W" 3468 0.0014
"YJL118W" 3210 6e-04
"YBR253W" 2781 0.0014
"YDL148C" 66 0.0011
"YMR148W" 2356 0.001
"YDR364C" 465 0.0013
"YBR288C" 2812 0.001
"YKL114C" 3488 0.0014
"YLR314C" 1693 8e-04
"YNL252C" 2883 0.0012
"YJL218W" 3137 0.0012
"YNR024W" 3103 0.0015
"YBR135W" 2692 9e-04
"YOL019W" 712 0.0015
"YIL115C" 4110 0.0013
"YPL057C" 1960 0.0018
"YML129C" 2146 0.0012
"YML121W" 2152 0.0011
"YKL125W" 3482 9e-04
"YLR052W" 1509 0.0011
"YGL039W" 1183 5e-04
"YBR104W" 2668 0.0011
"YKL113C" 3489 0.0013
"YGL041W.A" 1181 9e-04
"YEL064C" 3676 5e-04
"YMR275C" 2457 0.0014
"YLL051C" 1434 9e-04
"YNR054C" 3130 7e-04
"YKL068W" 3525 0.001
"YKL164C" 3451 0.0014
"YGR295C" 1429 0.0013
"YML080W" 2185 0.0015
"YCR047C" 4308 0.001
"YLR203C" 1619 0.001
"YER022W" 3747 7e-04
"YPR166C" 2118 6e-04
"YER183C" 3877 8e-04
"YGL056C" 1172 0.0013
"YDR428C" 520 9e-04
"YGL257C" 1023 9e-04
"YPR125W" 2087 0.0013
"YJR015W" 3307 0.0013
"YLL022C" 1452 0.0014
"YBR123C" 2682 9e-04
"YPL128C" 1904 0.002
"YMR310C" 2485 9e-04
"YKL053C.A" 3538 0.0013
"YFR011C" 4384 0.0011
"YGR147C" 1315 0.001
"YJL079C" 3238 0.0016
"YML019W" 2232 9e-04
"YKR047W" 3619 0.0012
"YLR405W" 1758 0.0014
"YGR014W" 1223 0.0012
"YER010C" 3735 9e-04
"YPR156C" 2111 0.0013
"YHR063C" 3958 0.0011
"YNL212W" 2916 8e-04
"YEL016C" 3714 0.0014
"YDR292C" 401 0.001
"YJR056C" 3332 0.0011
"YPL170W" 1875 9e-04
"YMR158W" 2362 9e-04
"YPL190C" 1860 0.0016
"YOL158C" 605 0.0016
"YBL107C" 2495 0.001
"YLR384C" 1743 7e-04
"YJR021C" 3311 0.0014
"YDR282C" 394 0.0014
"YPL184C" 1862 5e-04
"YOR262W" 930 5e-04
"YDR462W" 542 0.0012
"YBR049C" 2618 0.0012
"YDR288W" 399 0.0015
"YER001W" 3726 0.0011
"YOR213C" 890 0.0016
"YDL103C" 107 0.001
"YGL171W" 1082 0.0013
"YOR278W" 945 0.0015
"YGR116W" 1295 0.0011
"YCR020W.B" 4286 0.0012
"YPR072W" 2050 0.0011
"YDR533C" 598 0.0013
"YPR057W" 2042 0.0016
"YPR034W" 2025 9e-04
"YIL030C" 4174 0.001
"YKL010C" 3573 9e-04
"YBR287W" 2811 0.0014
"YDR260C" 380 0.0011
"YDR538W" 599 0.0012
"YOR067C" 780 9e-04
"YHR142W" 4020 0.0015
"YLR181C" 1600 8e-04
"YEL013W" 3716 0.0015
"YPL086C" 1937 7e-04
"YGR029W" 1232 0.0014
"YDL174C" 49 8e-04
"YKL046C" 3542 0.0011
"YGR108W" 1290 0.001
"YIL070C" 4143 7e-04
"YIL085C" 4134 0.0018
"YLR275W" 1668 0.0011
"YKL112W" 3490 0.0014
"YDR366C" 467 8e-04
"YGL127C" 1115 8e-04
"YOR250C" 919 0.0012
"YPL203W" 1853 0.0017
"YIL153W" 4079 0.0013
"YLR139C" 1575 0.0013
"YPL105C" 1919 7e-04
"YJL031C" 3275 7e-04
"YGR246C" 1397 0.001
"YER062C" 3778 7e-04
"YGR145W" 1313 9e-04
"YBR137W" 2693 0.0011
"YKR022C" 3601 0.0016
"YNR055C" 3131 0.001
"YCL034W" 4248 0.002
"YDR182W" 324 0.0014
"YDL155W" 63 0.0011
"YML075C" 2189 4e-04
"YFL007W" 4369 0.0012
"YDR239C" 366 8e-04
"YOR176W" 864 0.001
"YCL033C" 4249 8e-04
"YNL059C" 3038 8e-04
"YGR111W" 1292 0.001
"YML051W" 2211 0.0014
"YPR029C" 2021 0.0014
"YKL028W" 3555 9e-04
"YJL134W" 3195 9e-04
"YNL241C" 2893 8e-04
"YPL071C" 1949 7e-04
"YMR076C" 2305 0.0016
"YKL005C" 3579 9e-04
"YDR232W" 359 8e-04
"YOL022C" 709 0.0013
"YGL207W" 1060 8e-04
"YMR109W" 2326 0.0015
"YOL115W" 634 0.0012
"YOR330C" 988 0.0014
"YML032C" 2221 0.0012
"YNL165W" 2947 0.0015
"YKL176C" 3440 0.0014
"YEL048C" 3687 0.0016
"YGR186W" 1349 9e-04
"YBR212W" 2749 0.0014
"YHR062C" 3957 0.001
"YJR060W" 3336 0.0015
"YEL056W" 3680 0.0014
"YMR039C" 2279 0.0011
"YOR073W" 783 8e-04
"YOR006C" 734 0.0012
"YHR059W" 3955 0.0011
"YJL208C" 3142 0.0011
"YPR144C" 2103 8e-04
"YJR109C" 3374 0.001
"YNL188W" 2931 0.0017
"YMR212C" 2403 9e-04
"YER048C" 3765 7e-04
"YPR143W" 2102 0.0013
