"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YGL078C","YGL078C","NS",1,1,1,0.60966059438515,0.999937200961416,0.227501192513072,0.999102051502671,0.412690859725366,0.999992345144005
"YGL077C","YGL077C","NS",1,1,1,0.7427530750238,0.999937200961416,0.097956209981396,0.999102051502671,0.263426912147222,0.999992345144005
"YGL076C","YGL076C","NS",1,1,1,0.621265036115598,0.999937200961416,0.707425729676218,0.999102051502671,0.800819740672032,0.999992345144005
"YGL067W","YGL067W","NS",1,1,1,0.423365881081458,0.960628458666801,0.948304021368909,0.999102051502671,0.767869273741239,0.999992345144005
"YGL062W","YGL062W","NS",1,1,1,0.447810145862839,0.961137109344942,0.418036060610531,0.999102051502671,0.500869470731358,0.999992345144005
"YGL058W","YGL058W","NS",1,1,1,0.971696813561889,0.999937200961416,0.846484864095808,0.999102051502671,0.983227296207571,0.999992345144005
"YGL055W","YGL055W","NS",1,1,1,0.704635142446103,0.999937200961416,0.161878267871024,0.999102051502671,0.361698863926839,0.999992345144005
"YGL054C","YGL054C","NS",1,1,1,0.440790363640575,0.961137109344942,0.0656086771201104,0.999102051502671,0.131388816927928,0.999992345144005
"YGL048C","YGL048C","NS",1,1,1,0.980611576487335,0.999937200961416,0.240327918255588,0.999102051502671,0.576286813295458,0.999992345144005
"YGL037C","YGL037C","NS",1,1,1,0.37158986288227,0.960628458666801,0.584511138754207,0.999102051502671,0.548848227392588,0.999992345144005
"YGL031C","YGL031C","NS",1,1,1,0.36963152746682,0.960628458666801,0.649759065486679,0.999102051502671,0.582752523060052,0.999992345144005
"YGL030W","YGL030W","NS",1,1,1,0.552217517828933,0.999477092865876,0.752861204013226,0.999102051502671,0.780635768962727,0.999992345144005
"YGL028C","YGL028C","NS",2,1,2,0.620625426121085,0.999937200961416,0.128188280083086,0.999102051502671,0.280937926862335,0.999992345144005
"YGL026C","YGL026C","NS",1,1,1,0.898939597850044,0.999937200961416,0.418413210061661,0.999102051502671,0.74391584875453,0.999992345144005
"YGL022W","YGL022W","NS",1,1,1,0.787044280766739,0.999937200961416,0.539955940614434,0.999102051502671,0.788631771030318,0.999992345144005
"YGL020C","YGL020C","NS",1,1,1,0.260424726979984,0.947871498895148,0.722572458859392,0.999102051502671,0.502500530110108,0.999992345144005
